Nama Produk,Tahun Rilis,CPU,Kapasitas Baterai,RAM,Memori Internal,Kamera Utama,Kamera Selfie,Resolusi,Tipe Layar,Operasi Sistem
Apple iPhone 6s A1688 TD-LTE 16GB  (Apple iPhone 8.2),Nov 2015,Apple A9 APL1022 (S8003),1715 mAh,2 GB,16 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1634 TD-LTE 16GB  (Apple iPhone 8.1),Nov 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,16 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1633 TD-LTE 128GB  (Apple iPhone 8.2),Nov 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,128 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1634 TD-LTE 64GB  (Apple iPhone 8.1),Nov 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,64 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1633 TD-LTE 64GB  (Apple iPhone 8.2),Nov 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,64 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone SE A1662 4G LTE 16GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL1022 (S8003),1624 mAh,2 GB,16 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone SE A1723 TD-LTE 16GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL0898 (S8000),1624 mAh,2 GB,16 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone SE A1662 4G LTE 64GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL1022 (S8003),1624 mAh,2 GB,64 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone SE A1723 TD-LTE 64GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL0898 (S8000),1624 mAh,2 GB,64 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone SE A1724 TD-LTE 64GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL1022 (S8003),1624 mAh,2 GB,64 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone SE A1724 TD-LTE 16GB  (Apple iPhone 8.4),Mar 2016,Apple A9 APL0898 (S8000),1624 mAh,2 GB,16 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 9.3
Apple iPhone 6s Plus A1634 TD-LTE 32GB  (Apple iPhone 8.1),Sep 2016,Apple A9 APL1022 (S8003),2750 mAh,2 GB,32 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s A1633 TD-LTE 32GB  (Apple iPhone 8.2),Sep 2016,Apple A9 APL1022 (S8003),1715 mAh,2 GB,32 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s A1700 TD-LTE CN 32GB  (Apple iPhone 8.2),Sep 2016,Apple A9 APL1022 (S8003),1715 mAh,2 GB,32 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s Plus A1699 TD-LTE CN 32GB  (Apple iPhone 8.1),Sep 2016,Apple A9 APL1022 (S8003),2750 mAh,2 GB,32 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s Plus A1690 TD-LTE CN 32GB  (Apple iPhone 8.1),Sep 2016,Apple A9 APL1022 (S8003),2750 mAh,2 GB,32 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s A1691 TD-LTE CN 32GB  (Apple iPhone 8.2),Sep 2016,Apple A9 APL1022 (S8003),1715 mAh,2 GB,32 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1780 TD-LTE CN 256GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,256 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10.0.1
Apple iPhone 7 Plus A1786 TD-LTE CN 256GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,256 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s A1688 TD-LTE 32GB  (Apple iPhone 8.2),Sep 2016,Apple A9 APL1022 (S8003),1715 mAh,2 GB,32 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 6s Plus A1687 TD-LTE 32GB  (Apple iPhone 8.1),Sep 2016,Apple A9 APL1022 (S8003),2750 mAh,2 GB,32 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1778 TD-LTE 32GB  (Apple iPhone 9.3),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,32 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1784 TD-LTE 256GB  (Apple iPhone 9.4),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,256 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1784 TD-LTE 32GB  (Apple iPhone 9.4),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,32 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1778 TD-LTE 128GB  (Apple iPhone 9.3),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,128 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1778 TD-LTE 256GB  (Apple iPhone 9.3),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,256 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1784 TD-LTE 128GB  (Apple iPhone 9.4),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,128 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1785 TD-LTE JP 256GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,256 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1785 TD-LTE JP 128GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,128 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1779 TD-LTE JP 256GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,256 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1661 TD-LTE 32GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,32 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1660 TD-LTE 256GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,256 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1661 TD-LTE 128GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,128 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1660 TD-LTE 128GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,128 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1661 TD-LTE 256GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,256 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1660 TD-LTE 32GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,32 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1779 TD-LTE JP 32GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,32 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1779 TD-LTE JP 128GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,128 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1785 TD-LTE JP 32GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,32 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 Plus A1786 TD-LTE CN 128GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,128 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1780 TD-LTE CN 128GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,128 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10.0.1
Apple iPhone 7 Plus A1786 TD-LTE CN 32GB  (Apple iPhone 9.2),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),2900 mAh,3 GB,32 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 10
Apple iPhone 7 A1780 TD-LTE CN 32GB  (Apple iPhone 9.1),Sep 2016,Apple A10 Fusion APL1024 / APL1W24 (T8010),1960 mAh,2 GB,32 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 10.0.1
Apple iPhone SE A1724 TD-LTE 32GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,32 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.0.3
Apple iPhone 6 2017 LTE-A A1549 32GB  (Apple iPhone 7.2),Mar 2017,Apple A8 APL1011 (T7000),1810 mAh,1 GB,32 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 10.2.1
Apple iPhone SE A1662 4G LTE 32GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,32 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.0.3
Apple iPhone SE A1662 4G LTE 128GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,128 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.3
Apple iPhone SE A1723 TD-LTE 32GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,16 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.3
Apple iPhone SE A1724 TD-LTE 128GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,128 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.3
Apple iPhone SE A1723 TD-LTE 128GB  (Apple iPhone 8.4),Mar 2017,Apple A9 APL1022 (S8003),1624 mAh,2 GB,128 GB,12 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 10.3
Apple iPhone 8 A1863 TD-LTE 64GB  (Apple iPhone 10.1),Sep 2017,Apple A11 Bionic APL1072 / APL1W72 (T8015),1821 mAh,2 GB,64 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 11
Apple iPhone 8 A1905 TD-LTE 64GB  (Apple iPhone 10.4),Sep 2017,Apple A11 Bionic APL1072 / APL1W72 (T8015),1821 mAh,2 GB,64 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 11
Apple iPhone 8 A1907 TD-LTE CN 256GB  (Apple iPhone 10.1),Sep 2017,Apple A11 Bionic APL1072 / APL1W72 (T8015),1820 mAh,2 GB,256 GB,12 MP,7 MP,750x1334,Color IPS TFT LCD,Apple iOS 11
Apple iPhone 8 Plus A1899 TD-LTE CN 256GB  (Apple iPhone 10.2),Sep 2017,Apple A11 Bionic APL1072 / APL1W72 (T8015),2675 mAh,3 GB,256 GB,12 MP,7 MP,1080x1920,Color IPS TFT LCD,Apple iOS 11
